name,id,author,description,fields
Sysmon EventID 3,01d84dff-4e26-422c-9389-6a579ee6e75b,"Patrick Bareiss, Splunk",Event source object for Sysmon EventID 3,_time; Channel; Computer; DestinationHostname; DestinationIp; DestinationIsIpv6; DestinationPort; DestinationPortName; EventChannel; EventCode; EventData_Xml; EventDescription; EventID; EventRecordID; Guid; Image; Initiated; Keywords; Level; Name; Opcode; ProcessGuid; ProcessID; ProcessId; Protocol; RecordID; RecordNumber; RuleName; SecurityID; SourceHostname; SourceIp; SourceIsIpv6; SourcePort; SourcePortName; SystemTime; System_Props_Xml; Task; ThreadID; TimeCreated; User; UserID; UtcTime; Version; action; app; creation_time; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_ip; dest_port; direction; dvc; dvc_ip; dvc_nt_host; event_id; eventtype; host; id; index; linecount; process_exec; process_guid; process_id; process_name; protocol; protocol_version; punct; signature; signature_id; source; sourcetype; splunk_server; src; src_host; src_ip; src_port; state; tag; tag::eventtype; timeendpos; timestartpos; transport; transport_dest_port; user; user_id; vendor_product
Sysmon EventID 5,556471bf-44fa-44e6-97e2-eb25416aeb6d,"Patrick Bareiss, Splunk",Event source object for Sysmon EventID 5,_time; Channel; Computer; EventChannel; EventCode; EventData_Xml; EventDescription; EventID; EventRecordID; Guid; Image; Keywords; Level; Name; Opcode; ProcessGuid; ProcessID; ProcessId; RecordID; RecordNumber; RuleName; SecurityID; SystemTime; System_Props_Xml; Task; ThreadID; TimeCreated; UserID; UtcTime; Version; action; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc_nt_host; event_id; eventtype; host; id; index; linecount; os; process; process_exec; process_guid; process_id; process_name; process_path; punct; signature; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product
Sysmon EventID 6,eadc297a-c20c-45a1-8fac-74ad54019767,"Patrick Bareiss, Splunk",Event source object for Sysmon EventID 6,_time; Channel; Computer; EventChannel; EventCode; EventData_Xml; EventDescription; EventID; EventRecordID; Guid; Hashes; ImageLoaded; Keywords; Level; MD5; Name; Opcode; ProcessID; RecordID; RecordNumber; RuleName; SHA256; SecurityID; Signature; SignatureStatus; Signed; SystemTime; System_Props_Xml; Task; ThreadID; TimeCreated; UserID; UtcTime; Version; action; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc_nt_host; event_id; eventtype; host; id; index; linecount; os; process_hash; process_path; punct; service_signature_exists; service_signature_verified; signature; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product
Sysmon EventID 7,45512fa5-4d55-4088-9d51-f4dedc16fdff,"Patrick Bareiss, Splunk",Event source object for Sysmon EventID 7,_time; Channel; Company; Computer; Description; EventChannel; EventCode; EventData_Xml; EventDescription; EventID; EventRecordID; FileVersion; Guid; Hashes; IMPHASH; Image; ImageLoaded; Keywords; Level; MD5; Name; Opcode; OriginalFileName; ProcessGuid; ProcessID; ProcessId; Product; RecordID; RecordNumber; RuleName; SHA256; SecurityID; Signature; SignatureStatus; Signed; SystemTime; System_Props_Xml; Task; ThreadID; TimeCreated; User; UserID; UtcTime; Version; action; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc_nt_host; event_id; eventtype; host; id; index; linecount; os; parent_process_exec; parent_process_guid; parent_process_id; parent_process_name; parent_process_path; process_exec; process_hash; process_name; process_path; punct; service_dll_signature_exists; service_dll_signature_verified; signature; signature_id; source; sourcetype; splunk_server; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; user_id; vendor_product
Sysmon EventID 8,df7a786c-ade0-48f0-8596-26f10d169f7d,"Patrick Bareiss, Splunk",Event source object for Sysmon EventID 8,_time; Channel; Computer; EventChannel; EventCode; EventData_Xml; EventDescription; EventID; EventRecordID; Guid; Keywords; Level; Name; NewThreadId; Opcode; ProcessID; RecordID; RecordNumber; RuleName; SecurityID; SourceImage; SourceProcessGuid; SourceProcessId; StartAddress; StartFunction; StartModule; SystemTime; System_Props_Xml; TargetImage; TargetProcessGuid; TargetProcessId; Task; ThreadID; TimeCreated; UserID; UtcTime; Version; action; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc_nt_host; event_id; eventtype; host; id; index; linecount; os; parent_process_exec; parent_process_guid; parent_process_id; parent_process_name; parent_process_path; process_exec; process_guid; process_id; process_name; process_path; punct; signature; signature_id; source; sourcetype; splunk_server; src_address; src_function; src_module; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product
Sysmon EventID 9,ae4a6a24-9b8c-4386-a7ac-677d7ad5bf09,"Patrick Bareiss, Splunk",Event source object for Sysmon EventID 9,_time; Channel; Computer; Device; EventChannel; EventCode; EventData_Xml; EventDescription; EventID; EventRecordID; Guid; Image; Keywords; Level; Name; Opcode; ProcessGuid; ProcessID; ProcessId; RecordID; RecordNumber; RuleName; SecurityID; SystemTime; System_Props_Xml; Task; ThreadID; TimeCreated; UserID; UtcTime; Version; action; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc_nt_host; event_id; eventtype; host; id; index; linecount; os; process_exec; process_guid; process_id; process_name; process_path; punct; signature; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product
Sysmon for Linux EventID 1,93643652-30fe-4941-a1f7-6454f2948660,"Patrick Bareiss, Splunk",Event source object for Sysmon for Linux EventID 1,_time; Channel; CommandLine; Company; Computer; CurrentDirectory; Description; EventChannel; EventCode; EventData_Xml; EventDescription; EventID; EventRecordID; FileVersion; Guid; Hashes; Image; IntegrityLevel; Keywords; Level; LogonGuid; LogonId; Name; Opcode; OriginalFileName; ParentCommandLine; ParentImage; ParentProcessGuid; ParentProcessId; ParentUser; ProcessGuid; ProcessID; ProcessId; Product; RecordID; RuleName; SystemTime; System_Props_Xml; Task; TerminalSessionId; ThreadID; User; UserId; UtcTime; Version; action; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; eventtype; host; index; linecount; original_file_name; os; parent_process; parent_process_exec; parent_process_guid; parent_process_id; parent_process_name; parent_process_path; process; process_current_directory; process_exec; process_guid; process_hash; process_id; process_integrity_level; process_name; process_path; punct; signature; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user; vendor_product
Sysmon for Linux EventID 11,14672fed-235a-411f-8062-ace9696fb2af,"Patrick Bareiss, Splunk",Event source object for Sysmon for Linux EventID 11,_time; Channel; Computer; CreationUtcTime; EventChannel; EventCode; EventData_Xml; EventDescription; EventID; EventRecordID; Guid; Image; Keywords; Level; Name; Opcode; ProcessGuid; ProcessID; ProcessId; RecordID; RuleName; SystemTime; System_Props_Xml; TargetFilename; Task; ThreadID; User; UserId; UtcTime; Version; action; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; eventtype; file_create_time; file_name; file_path; host; index; linecount; object_category; process_exec; process_guid; process_id; process_name; process_path; punct; signature; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; tag::object_category; timeendpos; timestartpos; user; vendor_product
Windows Event Log Application 2282,4490537e-5e0c-46f7-9209-f56f852aa237,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Application 2282,_time; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventRecordID; EventSourceName; Guid; Keywords; Level; ModuleDll; Name; Opcode; ProcessID; ProcessorArchitecture; Qualifiers; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; Version; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; vendor_product
Windows Event Log Application 3000,3911945d-9222-408d-b851-9b1bce4c2d24,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Application 3000,_time; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventRecordID; EventSourceName; Guid; Keywords; Level; Name; Opcode; ProcessID; Qualifiers; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserID; Version; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; param1; param2; param3; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product
Windows Event Log CAPI2 70,821de0a6-c5b4-491b-a27e-187552792817,"Patrick Bareiss, Splunk",Event source object for Windows Event Log CAPI2 70,_time; Channel; Computer; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; UserID; Version; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product
Windows Event Log CAPI2 81,463ff898-8135-4c0e-811e-f8629dfc5027,"Patrick Bareiss, Splunk",Event source object for Windows Event Log CAPI2 81,_time; Channel; Computer; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; UserID; Version; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product
Windows Event Log CertificateServicesClient 1007,c51444e3-479d-4c4a-b111-e8276a3acf39,"Patrick Bareiss, Splunk",Event source object for Windows Event Log CertificateServicesClient 1007,_time; ActivityID; Channel; Computer; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; UserID; Version; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; user_id; vendor_product
Windows Event Log Defender 1121,84a254c5-7900-4b52-a324-a176adb7c11d,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Defender 1121,_time; ActivityID; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Inhertiance_Flags; Involved_File; Keywords; Level; Name; New_Value; Old_Value; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RuleType; Security_intelligence_Version; SystemTime; System_Props_Xml; Target_Commandline; Task; ThreadID; User; UserID; Version; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product
Windows Event Log Defender 1122,4a2d0499-f489-4557-82f4-f357025cf3e7,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Defender 1122,_time; ActivityID; Channel; Computer; Detection_Time; Engine_Version; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ID; Inhertiance_Flags; Keywords; Level; Name; Opcode; Parent_Commandline; Path; ProcessID; Process_Name; Product_Name; Product_Version; RecordNumber; RuleType; Security_intelligence_Version; SystemTime; System_Props_Xml; Target_Commandline; Task; ThreadID; User; UserID; Version; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product
Windows Event Log Defender 1129,0572e119-a48a-4c70-bc58-90e453edacd2,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Defender 1129,_time; ComputerName; EventCode; EventType; ID; Keywords; LogName; Message; OpCode; Path; Process_Name; RecordNumber; Sid; SidType; SourceName; TaskCategory; Type; User; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; severity; severity_id; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timeendpos; timestartpos; vendor_product
Windows Event Log Defender 5007,27f18792-8d95-4871-8853-874b7faf023f,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Defender 5007,_time; Channel; Computer; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Name; New_Value; Old_Value; Opcode; ProcessID; Product_Name; Product_Version; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserID; Version; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product
